date,adj_close,close,high,low,open,volume,sma_20,sma_50,ema_12,ema_26,macd,signal_line,rsi_14,bb_mid,bb_upper,bb_lower,daily_return_%
2012-02-01,17300.580078125,17300.580078125,17327.2109375,17061.55078125,17179.640625,47400,16493.048681640626,16170.4790234375,16849.415191957945,16538.32478448197,311.09040747597464,217.8696795438235,75.89204821617335,16493.048681640626,17501.021380729348,15485.075982551904,0.6224967619353983
2012-02-02,17431.849609375,17431.849609375,17504.25,17308.279296875,17438.0703125,27000,16570.5091796875,16200.1940234375,16939.020486945185,16604.51180854812,334.5086783970655,241.19747931447196,82.20393573485576,16570.5091796875,17618.292603367638,15522.72575600736,0.7587579760748975
2012-02-03,17604.9609375,17604.9609375,17630.529296875,17382.69921875,17444.25,16600,16657.90322265625,16230.98484375,17041.47286395362,16678.619151433442,362.8537125201765,265.52872595561286,82.65267938373756,16657.90322265625,17745.93795220223,15569.868493110269,0.9930749289616349
2012-02-06,17707.310546875,17707.310546875,17829.720703125,17595.099609375,17741.91015625,17600,16749.8822265625,16271.13166015625,17143.90943055691,16754.81851405874,389.0909164981677,290.24116406412384,83.16517972017498,16749.8822265625,17867.28739533833,15632.477057786664,0.5813680004082666
2012-02-07,17622.44921875,17622.44921875,17832.0390625,17582.490234375,17813.740234375,16800,16840.268701171874,16306.41083984375,17217.53093643277,16819.087455146982,398.44348128578713,311.8816275084565,77.57741178224093,16840.268701171874,17931.310978015525,15749.226424328224,-0.47924459166373
2012-02-08,17707.3203125,17707.3203125,17809.2109375,17579.58984375,17631.689453125,20800,16917.380224609376,16346.64865234375,17292.88314813542,16884.882481617577,408.0006665178444,331.1054353103341,78.97760099651275,16917.380224609376,18025.36665841347,15809.39379080528,0.4816078213447206
2012-02-09,17830.75,17830.75,17879.4609375,17609.4296875,17647.80078125,21400,17000.12470703125,16379.9210546875,17375.631894576127,16954.9467422385,420.6851523376281,349.0213787157929,78.28784153755785,17000.12470703125,18122.032934833056,15878.21647922944,0.6970545815047302
2012-02-10,17748.689453125,17748.689453125,17890.109375,17627.140625,17817.58984375,19600,17085.68369140625,16414.728046875,17433.025365122106,17013.742498600463,419.2828665216439,363.0736762769631,74.2143031120604,17085.68369140625,18158.411223170613,16012.956159641892,-0.4602192665760007
2012-02-13,17772.83984375,17772.83984375,17849.640625,17665.890625,17761.69921875,16800,17166.594677734374,16447.71564453125,17485.304515680244,17069.971931574502,415.33258410574126,373.5254578427188,74.35489401031573,17166.594677734374,18186.440707596383,16146.748647872366,0.1360685851695242
2012-02-14,17848.5703125,17848.5703125,17890.330078125,17742.580078125,17767.4609375,17400,17249.55517578125,16475.01806640625,17541.191561344822,17127.64588571713,413.5456756276908,381.5295013997132,72.11615802451126,17249.55517578125,18202.43039215613,16296.679959406372,0.4261022403610592
2012-02-15,18202.41015625,18202.41015625,18231.349609375,18000.30078125,18000.30078125,25600,17336.37314453125,16502.12966796875,17642.917499022544,17207.25805390475,435.65944511779526,392.3554901433296,75.56838052159465,17336.37314453125,18304.94989517965,16367.79639388285,1.9824548272205036
2012-02-16,18153.990234375,18153.990234375,18182.779296875,18043.3203125,18163.05078125,20000,17421.49912109375,16529.10287109375,17721.544073692152,17277.38636356921,444.15771012294135,402.715934139252,71.9882068579847,17421.49912109375,18361.452772369063,16481.54546981844,-0.2660083003259594
2012-02-17,18289.349609375,18289.349609375,18423.060546875,18234.560546875,18331.19921875,27800,17503.77958984375,16557.34865234375,17808.898771489512,17352.346603999267,456.5521674902448,413.4831808094505,88.40210930029758,17503.77958984375,18445.17163742997,16562.38754225753,0.7456177581482537
2012-02-21,18428.609375,18428.609375,18470.859375,18293.80078125,18303.73046875,20600,17588.2595703125,16596.15603515625,17904.23886433728,17432.069772221545,472.1690921157351,425.2203630707075,87.07232136575757,17588.2595703125,18543.823894617908,16632.695246007093,0.7614254667296372
2012-02-22,18145.25,18145.25,18523.779296875,18095.810546875,18490.869140625,21600,17657.935546875,16634.7918359375,17941.317500593083,17484.89793724217,456.4195633509116,431.4602031267483,72.92716571541266,17657.935546875,18558.298358162327,16757.572735587673,-1.5376058455305983
2012-02-23,18078.5,18078.5,18249.529296875,18005.279296875,18127.349609375,19600,17712.0720703125,16678.95484375,17962.422500501838,17528.86846040942,433.5540400924183,431.87897051988233,68.1893447693513,17712.0720703125,18574.186731796817,16849.957408828184,-0.3678648682161944
2012-02-24,17923.5703125,17923.5703125,18198.150390625,17848.9296875,18079.009765625,19600,17754.3916015625,16717.3760546875,17956.445240809247,17558.105634638352,398.3396061708954,425.171097650085,59.05463822077758,17754.3916015625,18566.9538051131,16941.8293980119,-0.8569830876455464
2012-02-27,17445.75,17445.75,17975.189453125,17381.640625,17975.189453125,20800,17764.980078125,16748.66826171875,17877.87674222321,17549.78299503551,328.09374718769686,405.75562755760745,43.87400632548336,17764.980078125,18554.171791725814,16975.78836452419,-2.6658768547177525
2012-02-28,17731.119140625,17731.119140625,17776.8203125,17530.439453125,17545.109375,16000,17808.37099609375,16786.56125,17855.29864966964,17563.215302116216,292.08334755342366,383.0211715567708,52.32663069886318,17808.37099609375,18474.684891982542,17142.05710020495,1.635751633635696
2012-02-29,17752.6796875,17752.6796875,18001.349609375,17677.970703125,17919.9296875,18400,17836.32744140625,16831.7878515625,17839.511117028156,17577.249701033532,262.26141599462426,358.86922044434147,50.99820852001746,17836.32744140625,18437.78949444055,17234.865388371953,0.1215972139378518
2012-03-01,17583.970703125,17583.970703125,17717.529296875,17463.26953125,17714.619140625,18800,17850.49697265625,16875.88046875,17800.197207196903,17577.74755304031,222.4496541565932,331.58530718679185,44.675325988839134,17850.49697265625,18410.75763185495,17290.236313457546,-0.95032968174259
2012-03-02,17636.80078125,17636.80078125,17731.880859375,17504.380859375,17661.390625,17000,17860.74453125,16925.1148828125,17775.059295512765,17582.12186624103,192.93742927173665,303.85573160378084,47.55497434487892,17860.74453125,18395.68913791777,17325.79992458223,0.3004445299468639
2012-03-05,17362.869140625,17362.869140625,17598.419921875,17312.30078125,17598.419921875,12000,17848.63994140625,16958.66806640625,17711.645425530034,17565.880923602803,145.76450192723132,272.237485668471,41.92293454846855,17848.63994140625,18417.81505345166,17279.46482936084,-1.553182144667764
2012-03-06,17173.2890625,17173.2890625,17691.9609375,17128.279296875,17336.640625,18600,17821.9388671875,16985.866640625,17628.82136967926,17536.800045002594,92.02132467666524,236.19425347010983,37.26710270461376,17821.9388671875,18464.413905147598,17179.463829227403,-1.0918706844448178
2012-03-07,17145.51953125,17145.51953125,17239.349609375,17008.76953125,17127.1796875,20400,17798.0923828125,17014.00302734375,17554.46724069014,17507.816303243144,46.65093744699698,198.2855902654873,27.27750660937977,17798.0923828125,18504.01488195277,17092.16988367223,-0.1617018798725
2012-03-09,17503.240234375,17503.240234375,17531.619140625,17325.8203125,17325.8203125,12800,17787.88837890625,17044.65283203125,17546.586162795506,17507.47733517884,39.10882761666653,166.45023773572316,37.65156467970356,17787.88837890625,18505.144409981272,17070.632347831226,2.086380074240424
2012-03-12,17587.669921875,17587.669921875,17772.099609375,17494.650390625,17772.099609375,12200,17775.734375,17078.9272265625,17552.90674111543,17513.41752678596,39.48921432946736,141.058033054472,36.42270929042538,17775.734375,18498.151798114657,17053.316951885343,0.4823660440550048
2012-03-13,17813.619140625,17813.619140625,17842.919921875,17680.23046875,17680.23046875,12800,17778.980859375,17120.6426171875,17593.016341039976,17535.65468336663,57.36165767334751,124.3187579782471,38.486386237268746,17778.980859375,18501.47011877351,17056.491599976485,1.2847024065932189
2012-03-14,17919.30078125,17919.30078125,18040.689453125,17837.220703125,18003.150390625,14200,17786.30390625,17168.1500390625,17643.213947226133,17564.07291283947,79.1410343866628,115.28321325993024,45.46838374468832,17786.30390625,18511.49504553107,17061.112766968927,0.5932631644963493
2012-03-15,17675.849609375,17675.849609375,17918.25,17622.130859375,17916.849609375,13800,17777.66787109375,17212.5686328125,17648.23481832596,17572.3526681384,75.88215018756091,107.4030006454564,42.45897477728851,17777.66787109375,18503.84993027616,17051.48581191134,-1.358597496894165
2012-03-16,17466.19921875,17466.19921875,17871.0,17426.580078125,17656.810546875,24800,17740.85732421875,17243.10541015625,17620.22934146812,17564.489449665183,55.73989180293575,97.07037887695226,41.60618530094916,17740.85732421875,18450.842232137024,17030.872416300474,-1.186083810725591
2012-03-19,17273.369140625,17273.369140625,17561.4609375,17226.4296875,17531.470703125,13800,17696.82626953125,17270.92,17566.8662336461,17542.924982328874,23.94125131722467,82.44455336500675,46.46682759476544,17696.82626953125,18408.157849597574,16985.49468946493,-1.104018542958085
2012-03-20,17316.1796875,17316.1796875,17410.130859375,17211.73046875,17308.890625,14200,17648.1677734375,17300.1019921875,17528.299072700545,17526.12903456377,2.1700381367736554,66.38965031936014,40.55626925316608,17648.1677734375,18320.934231251587,16975.401315623414,0.2478413245642574
2012-03-21,17601.7109375,17601.7109375,17622.869140625,17275.880859375,17301.16015625,14200,17606.8228515625,17334.7816015625,17539.593205746616,17531.727694040528,7.865511706088,54.68482259670572,46.932620510997104,17606.8228515625,18170.420496391063,17043.22520673394,1.6489275068340523
2012-03-22,17196.470703125,17196.470703125,17687.009765625,17136.5,17586.060546875,17600,17559.38388671875,17362.41662109375,17486.805128420216,17506.893842861602,-20.0887144413864,39.73011518908729,42.81717390548791,17559.38388671875,18090.970772979552,17027.79700045795,-2.302277521849572
2012-03-23,17361.740234375,17361.740234375,17458.349609375,17179.330078125,17257.720703125,12600,17523.5458984375,17386.34962890625,17467.564375490183,17496.141723714445,-28.577348224262096,26.068622506417416,45.10541545806077,17523.5458984375,18001.737927685757,17045.353869189243,0.9610665705956034
2012-03-26,17052.779296875,17052.779296875,17377.58984375,17021.849609375,17377.58984375,17000,17480.00634765625,17403.8880078125,17403.751286472463,17463.30006246708,-59.54877599461543,8.945142806210846,44.55002691243025,17480.00634765625,17963.38458936103,16996.62810595147,-1.779550513538264
2012-03-27,17257.359375,17257.359375,17366.83984375,17061.16015625,17209.130859375,19000,17470.58681640625,17428.285,17381.22945393824,17448.045196728777,-66.81574279053893,-6.207034313139111,51.46982494864286,17470.58681640625,17964.013634385094,16977.159998427403,1.1996875967455356
2012-03-28,17121.619140625,17121.619140625,17245.8203125,17040.119140625,17234.48046875,13200,17440.11181640625,17447.62498046875,17341.289405736203,17423.865488869236,-82.57608313303353,-21.480844077118,49.597344454264686,17440.11181640625,17941.018247758086,16939.205385054414,-0.7865643371351538
2012-03-29,17058.609375,17058.609375,17109.349609375,16920.609375,17039.849609375,11200,17405.40830078125,17465.0099609375,17297.800170238326,17396.809480434476,-99.00931019615018,-36.98653730092444,41.68334374509095,17405.40830078125,17911.282886951183,16899.53371461132,-0.3680128912311509
2012-03-30,17404.19921875,17404.19921875,17439.509765625,17105.220703125,17117.41015625,25000,17396.4197265625,17483.7729296875,17314.169254624736,17397.35686845785,-83.18761383311357,-46.22675260736227,46.87368332069765,17396.4197265625,17895.27510091013,16897.56435221487,2.02589693071038
2012-04-02,17478.150390625,17478.150390625,17529.98046875,17382.380859375,17429.9609375,10000,17388.48720703125,17504.3065234375,17339.3971217017,17403.341573803566,-63.94445210186677,-49.770292506263175,43.97137032689943,17388.48720703125,17876.16863974642,16900.80577431608,0.4249041909111906
2012-04-03,17597.419921875,17597.419921875,17664.099609375,17478.150390625,17576.2109375,10800,17400.21474609375,17523.3801171875,17379.092937112975,17417.717747734783,-38.62481062180814,-47.54119612937217,44.24366727605374,17400.21474609375,17896.506997574284,16903.922494613213,0.6823921787168841
2012-04-04,17486.01953125,17486.01953125,17597.419921875,17436.599609375,17553.259765625,9800,17415.85126953125,17538.3203125,17395.543182364825,17422.77713910628,-27.233956741456492,-43.47974825178903,46.43690111248545,17415.85126953125,17901.634559455386,16930.067979607113,-0.633049567036359
2012-04-09,17222.140625,17222.140625,17486.01953125,17199.630859375,17407.66015625,9800,17419.68232421875,17547.728515625,17368.86586584716,17407.91517509841,-39.04930925124791,-42.59366045168081,45.51043079859275,17419.68232421875,17897.63446851716,16941.730179920338,-1.5090850480774742
2012-04-10,17243.83984375,17243.83984375,17274.689453125,17135.759765625,17259.259765625,10000,17406.7123046875,17552.689921875,17349.631093216827,17395.761446850378,-46.13035363355084,-43.30099908805482,49.42029663450736,17406.7123046875,17889.174394519112,16924.250214855885,0.1259960606668109
2012-04-11,17199.400390625,17199.400390625,17319.150390625,17075.890625,17125.9609375,11800,17387.298828125,17555.1343359375,17326.51867743347,17381.216183426277,-54.69750599280815,-45.580300469005486,47.70891656825276,17387.298828125,17870.348533019023,16904.249123230977,-0.2577120497967655
2012-04-12,17332.619140625,17332.619140625,17395.150390625,17199.400390625,17276.869140625,10200,17363.248828125,17557.107109375,17327.457210232165,17377.616402478034,-50.159192245868326,-46.49607882437806,44.38514311517272,17363.248828125,17802.87154723919,16923.626109010813,0.7745546180354834
2012-04-13,17094.509765625,17094.509765625,17398.220703125,17027.30078125,17232.560546875,18400,17322.00927734375,17561.7312890625,17291.619141831063,17356.64554048892,-65.0263986578575,-50.202142791073946,47.71297493752782,17322.00927734375,17691.086801701247,16952.931752986253,-1.373764536497013
2012-04-16,17150.94921875,17150.94921875,17173.060546875,17010.16015625,17047.869140625,9800,17295.7642578125,17560.8792578125,17269.977615203206,17341.408775915665,-71.43116071245822,-54.44794637535081,45.02918697442029,17295.7642578125,17632.097138735706,16959.431376889297,0.3301612851074109
2012-04-17,17357.939453125,17357.939453125,17381.919921875,17103.359375,17200.970703125,12400,17290.35126953125,17562.0264453125,17283.510205652714,17342.633270523762,-59.12306487104797,-55.382970074490245,57.55976999703884,17290.35126953125,17618.520273620266,16962.182265442232,1.2068733440637305
2012-04-18,17392.390625,17392.390625,17522.80078125,17357.939453125,17447.259765625,9800,17296.30234375,17561.237265625,17300.26103939845,17346.319000484964,-46.05796108651339,-53.51796827689488,53.65307226674784,17296.30234375,17627.477630168363,16965.12705733164,0.1984750089031983
2012-04-19,17503.7109375,17503.7109375,17530.30078125,17361.7109375,17432.890625,11800,17305.67890625,17559.212265625,17331.561023721766,17357.97766248608,-26.416638764312665,-48.09770237437844,60.47534240267132,17305.67890625,17649.597777212122,16961.760035287876,0.6400518186383541
2012-04-20,17373.83984375,17373.83984375,17519.880859375,17231.33984375,17459.720703125,11200,17294.2853515625,17552.5428515625,17338.065457572266,17359.152638876,-21.08718130373381,-42.69559816024952,58.33665632922246,17294.2853515625,17610.92746721554,16977.643235909458,-0.7419631997679033
2012-04-23,17096.6796875,17096.6796875,17444.1796875,17056.76953125,17347.759765625,13000,17289.29580078125,17542.0274609375,17300.929185253455,17339.710198033332,-38.78101277987662,-41.912681084174935,41.56185755965383,17289.29580078125,17615.430409850476,16963.16119171202,-1.5952728858019571
2012-04-24,17207.2890625,17207.2890625,17247.529296875,17046.720703125,17154.75,12400,17281.5732421875,17532.0268359375,17286.523012522153,17329.901225030862,-43.37821250870911,-42.205787369081776,42.7143059780296,17281.5732421875,17607.799550880238,16955.346933494762,0.6469640715142555
2012-04-25,17151.2890625,17151.2890625,17249.609375,17019.240234375,17225.5390625,11400,17286.49873046875,17518.4376171875,17265.717789441824,17316.67069447302,-50.95290503119759,-43.95521090150494,37.57702528224021,17286.49873046875,17600.942001451356,16972.055459486142,-0.3254434780318838
2012-04-26,17130.669921875,17130.669921875,17193.25,17084.05078125,17191.01953125,10800,17280.1642578125,17506.0772265625,17244.941194431543,17302.89285946576,-57.951665034215694,-46.754501728047096,39.57800841141946,17280.1642578125,17602.094363119322,16958.234152505676,-0.1202191890642301
2012-04-27,17134.25,17134.25,17242.150390625,17022.08984375,17145.390625,11000,17280.79580078125,17493.3054296875,17227.911779903614,17290.40079580163,-62.48901589801608,-49.901404562040895,46.95776567494335,17280.79580078125,17601.463411886627,16960.12818967587,0.0208986463537508
2012-04-30,17318.810546875,17318.810546875,17359.1796875,17187.33984375,17195.509765625,8400,17293.805859375,17482.710234375,17241.896205591518,17292.505221807063,-50.609016215545125,-50.04292689274175,52.33209351947147,17293.805859375,17597.164162544537,16990.44755620546,1.07714400615726
2012-05-02,17301.91015625,17301.91015625,17432.330078125,17265.48046875,17370.9296875,9400,17288.69140625,17464.700234375,17251.129121077436,17293.20188361765,-42.07276254021417,-48.44889402223623,53.244328837778,17288.69140625,17587.63007931379,16989.75273318621,-0.0975840146715478
2012-05-03,17151.189453125,17151.189453125,17301.91015625,17120.859375,17271.76953125,8600,17272.343359375,17444.64421875,17235.75378754629,17282.682444321897,-46.92865677560621,-48.14484657291023,44.32085239791938,17272.343359375,17563.311788236682,16981.37493051332,-0.8711217534010496
2012-05-04,16831.080078125,16831.080078125,17151.189453125,16776.720703125,17066.83984375,11000,17234.0263671875,17415.478828125,17173.49629378917,17249.230417196202,-75.73412340703362,-53.66270193973492,42.15671223444961,17234.0263671875,17545.836751677252,16922.215982697748,-1.8663975223110585
2012-05-07,16912.7109375,16912.7109375,16944.130859375,16513.76953125,16620.439453125,11400,17205.3609375,17385.160859375,17133.375469744682,17224.303048329817,-90.92757858513504,-61.11567726881495,43.01158681632971,17205.3609375,17524.943251695768,16885.778623304235,0.4850007188849092
2012-05-08,16546.1796875,16546.1796875,16918.310546875,16502.91015625,16915.7109375,12800,17171.562890625,17353.179453125,17043.037657091656,17174.07168826835,-131.03403117669222,-75.0993480503904,28.226081070744897,17171.562890625,17606.007064698286,16737.11871655171,-2.1671939605335644
2012-05-09,16479.580078125,16479.580078125,16615.740234375,16422.9296875,16436.41015625,12400,17133.34990234375,17321.2010546875,16956.35187571217,17122.627865294766,-166.27598958259478,-93.3346763568313,25.930694507246656,17133.34990234375,17664.670971340485,16602.028833347016,-0.4025074708049581
2012-05-10,16420.05078125,16420.05078125,16671.810546875,16377.01953125,16515.619140625,10800,17094.382421875,17291.1306640625,16873.844015025683,17070.585118328487,-196.74110330280385,-114.0159617460258,20.62331099684013,17094.382421875,17712.52881071632,16476.23603303368,-0.3612306660290443
2012-05-11,16292.98046875,16292.98046875,16447.240234375,16233.759765625,16355.58984375,11200,17042.40048828125,17268.0752734375,16784.48039252173,17012.984773915265,-228.50438139353355,-136.91364567552736,20.654675419711324,17042.40048828125,17745.24350865033,16339.557467912176,-0.7738728350651702
2012-05-14,16215.83984375,16215.83984375,16390.330078125,16124.8203125,16318.3603515625,11000,16998.4669921875,17237.7696875,16696.997231172234,16953.93700131043,-256.9397701381968,-160.9188705680613,23.171326591314696,16998.4669921875,17791.63897981684,16205.295004558162,-0.4734592614773936
2012-05-15,16328.25,16328.25,16370.1201171875,16123.0400390625,16146.900390625,11400,16957.33203125,17209.28109375,16640.266887914968,16907.589816028176,-267.32292811320804,-182.1996820770906,23.25551269161015,16957.33203125,17800.936683764205,16113.727378735795,0.6932120527406882
2012-05-16,16030.08984375,16030.08984375,16328.25,15974.599609375,16132.6796875,12800,16890.93955078125,17178.2034765625,16546.393496504974,16842.589818081644,-296.19632157667,-204.9990099770065,20.268839703006392,16890.93955078125,17807.633769998454,15974.245331564049,-1.8260386523356709
2012-05-17,16070.48046875,16070.48046875,16240.1796875,16007.919921875,16119.080078125,12800,16824.84404296875,17146.8770703125,16473.176107619594,16785.396532945968,-312.2204253263735,-226.4432930468799,22.178382849955568,16824.84404296875,17779.156910923833,15870.531175013668,0.2519675522327125
2012-05-18,16152.75,16152.75,16206.349609375,15809.7099609375,15868.0703125,14000,16757.29599609375,17122.6746875,16423.879783370427,16738.533826801824,-314.65404343139744,-244.08544312378345,25.264909137445613,16757.29599609375,17700.468956356137,15814.123035831366,0.5119295058413353
2012-05-21,16183.259765625,16183.259765625,16298.3896484375,16149.6103515625,16187.66015625,10400,16697.7669921875,17102.8741015625,16386.8613191019,16697.4024148628,-310.54109576090195,-257.37657365120714,18.973558774998764,16697.7669921875,17627.28294865364,15768.251035721358,0.1888827947253535
2012-05-22,16026.41015625,16026.41015625,16366.7197265625,16000.83984375,16344.33984375,11600,16644.253515625,17080.4919140625,16331.407294047762,16647.699284595186,-316.2919905474246,-269.1596570304506,17.625619670830858,16644.253515625,17599.93617683986,15688.570854410144,-0.9692089952616724
2012-05-23,15948.099609375,15948.099609375,16026.41015625,15847.0302734375,15995.1396484375,11400,16581.29404296875,17049.3891015625,16272.436881021182,16595.87708643073,-323.44020540954807,-280.0157667062701,18.29822361933701,16581.29404296875,17546.658194353146,15615.929891584356,-0.488634361104634
2012-05-24,16222.2998046875,16222.2998046875,16252.3701171875,15934.76953125,16033.900390625,11000,16534.844580078126,17022.08169921875,16264.723484662154,16568.204695190492,-303.4812105283381,-284.7088554706837,33.56071941482277,16534.844580078126,17473.76772882697,15595.921431329283,1.7193283339622
2012-05-25,16217.8203125,16217.8203125,16273.48046875,16118.349609375,16213.240234375,9400,16489.202099609374,16990.16572265625,16257.507612021824,16542.250296472677,-284.74268445085363,-284.71562126671773,30.419561946420487,16489.202099609374,17394.312858089976,15584.091341128771,-0.027613175945651
2012-05-28,16416.83984375,16416.83984375,16439.970703125,16217.8203125,16289.8203125,8000,16453.331591796876,16960.11650390625,16282.020263056927,16532.960633308034,-250.9403702511063,-277.96057106359547,45.97558440990188,16453.331591796876,17306.15806146205,15600.5051221317,1.2271657190368712
2012-05-29,16438.580078125,16438.580078125,16544.380859375,16410.2109375,16500.0390625,8600,16409.320068359375,16935.37111328125,16306.106388452015,16525.969481072254,-219.8630926202386,-266.3410753749241,48.68764730521327,16409.320068359375,17158.658048675345,15659.982088043407,0.1324264266565178
2012-05-30,16312.150390625,16312.150390625,16438.580078125,16295.3095703125,16391.900390625,13800,16359.832080078126,16912.29013671875,16307.036234940166,16510.131029928012,-203.0947949878464,-253.69181929750857,46.68810054218153,16359.832080078126,16980.68104944387,15738.983110712385,-0.7691034560110332
2012-05-31,16218.5302734375,16218.5302734375,16312.150390625,16086.0595703125,16224.8603515625,16000,16313.19912109375,16891.193359375,16293.419933170526,16488.530973891677,-195.11104072115089,-241.97566358223705,47.6669137354536,16313.19912109375,16811.856456141064,15814.541786046437,-0.5739287276391614
2012-06-01,15965.16015625,15965.16015625,16226.1904296875,15933.48046875,16217.48046875,12200,16269.903125,16864.17296875,16242.918429028909,16449.76276517748,-206.84433614857156,-234.949398095504,42.925686304554645,16269.903125,16727.947129866498,15811.859120133504,-1.562226126016275
2012-06-04,15988.400390625,15988.400390625,16012.83984375,15748.98046875,15808.8798828125,12200,16223.68759765625,16831.9067578125,16203.761807735998,16415.58777446989,-211.8259667338898,-230.3247118231812,39.90099664997458,16223.68759765625,16584.9412279548,15862.433967357698,0.1455684386974409
2012-06-05,16020.6396484375,16020.6396484375,16138.2900390625,15979.76953125,16065.3701171875,10800,16197.410595703124,16808.39013671875,16175.589167843922,16386.332357726747,-210.7431898828254,-226.40840743511004,49.66646423133051,16197.410595703124,16535.614080295858,15859.20711111039,0.2016415465264653
2012-06-06,16454.30078125,16454.30078125,16494.5,16100.3603515625,16100.3603515625,13600,16196.146630859375,16790.24134765625,16218.467877598703,16391.367055765506,-172.899178166801,-215.70656158144823,60.60312575200526,16196.146630859375,16530.071798708075,15862.221463010674,2.7068902511317328
2012-06-07,16649.05078125,16649.05078125,16680.58984375,16519.890625,16578.009765625,11400,16207.596630859374,16782.16677734375,16284.711401237366,16410.454739134726,-125.7433378973601,-197.71391684463063,62.90823028836336,16207.596630859374,16586.520490746858,15828.672770971889,1.1835811353462231
2012-06-08,16718.869140625,16718.869140625,16767.76953125,16485.01953125,16611.51953125,11800,16228.891064453124,16771.39697265625,16351.504899604692,16433.300250356227,-81.79535075153399,-174.53020362601134,63.65146529537388,16228.891064453124,16670.672328855293,15787.109800050954,0.4193533931293514
2012-06-11,16668.009765625,16668.009765625,16893.810546875,16627.48046875,16804.890625,8800,16251.499560546876,16762.32478515625,16400.197955915508,16450.686140376136,-50.48818446062796,-149.72179979293466,67.28690990150903,16251.499560546876,16734.798046051892,15768.20107504186,-0.3042034396717463
2012-06-12,16862.80078125,16862.80078125,16897.419921875,16553.470703125,16570.509765625,9800,16278.227099609376,16758.40861328125,16471.367621351583,16481.213150811236,-9.845529459653337,-121.7465457262784,73.18964800114085,16278.227099609376,16833.205354190395,15723.248845028358,1.1686519168396805
2012-06-13,16880.509765625,16880.509765625,16944.109375,16792.869140625,16865.720703125,9800,16320.748095703126,16747.93482421875,16534.312566624416,16510.790677834477,23.521888789939112,-92.6928588230349,69.18165751705413,16320.748095703126,16923.900465277646,15717.595726128606,0.1050180489275076
2012-06-14,16677.880859375,16677.880859375,16921.490234375,16658.98046875,16857.23046875,9200,16351.118115234374,16731.92943359375,16556.399996278353,16523.16772831896,33.23226795939263,-67.5078334665494,62.0190732775116,16351.118115234374,16962.32552657112,15739.910703897627,-1.2003719618860598
2012-06-15,16949.830078125,16949.830078125,16967.759765625,16701.279296875,16701.279296875,10400,16390.972119140624,16718.97763671875,16616.92770117784,16554.772346823112,62.155354354727024,-41.57519590229412,63.41323869864192,16390.972119140624,17049.809715336603,15732.134522944643,1.6305981619789025
2012-06-18,16705.830078125,16705.830078125,17109.94921875,16636.08984375,17039.5390625,11400,16417.100634765626,16703.37384765625,16630.60498993894,16565.96180840103,64.643181537911,-20.33152041425309,56.0489354064659,16417.100634765626,17082.668104906894,15751.533164624358,-1.4395424548526936
2012-06-19,16859.80078125,16859.80078125,16890.0,16681.890625,16681.890625,9800,16458.770166015624,16696.12705078125,16665.86588090987,16587.727658241693,78.13822266817806,-0.6375717977668618,62.242881456726366,16458.770166015624,17125.699128574823,15791.841203456426,0.9216585012834068
2012-06-20,16896.630859375,16896.630859375,16962.490234375,16840.099609375,16903.9609375,9200,16506.196728515624,16689.18287109375,16701.36818528912,16610.60937684416,90.75880844495988,17.641704250778485,65.55406868676732,16506.196728515624,17154.87548900694,15857.517968024307,0.2184490706791608
2012-06-21,17032.560546875,17032.560546875,17050.439453125,16799.630859375,16855.599609375,10800,16546.709765625,16685.84607421875,16752.320856302333,16641.865019068668,110.45583723366508,36.204530847355805,75.877916959061,16546.709765625,17221.41982739219,15871.999703857811,0.8044780561953235
2012-06-22,16972.509765625,16972.509765625,17016.060546875,16807.80078125,16882.740234375,11800,16584.44423828125,16678.64388671875,16786.196073121206,16666.357222517283,119.83885060392277,52.9313947986692,73.44024473754726,16584.44423828125,17266.086138321105,15902.802338241392,-0.3525646134339921
2012-06-25,16882.16015625,16882.16015625,17131.150390625,16853.05078125,17038.76953125,10600,16607.71025390625,16674.39689453125,16800.959778217944,16682.342625016,118.61715320194344,66.06854647932406,69.96758368781838,16607.71025390625,17296.987047221162,15918.43346059134,-0.5323291052569457
2012-06-26,16906.580078125,16906.580078125,16946.66015625,16815.869140625,16873.08984375,7400,16631.11025390625,16669.50951171875,16817.20905512672,16698.95280672778,118.25624839894226,76.5060868632477,62.93663163892939,16631.11025390625,17327.945780831644,15934.274726980855,0.1446492726581594
2012-06-27,16967.759765625,16967.759765625,17029.26953125,16930.80078125,16975.759765625,6800,16663.89072265625,16661.70591796875,16840.370702895685,16718.86443331276,121.5062695829256,85.50612340718328,59.87029059407199,16663.89072265625,17359.23011525262,15968.551330059883,0.3618690901252108
2012-06-28,16990.759765625,16990.759765625,17033.849609375,16918.869140625,16985.580078125,8800,16702.502197265625,16653.67330078125,16863.507481777116,16739.00482829885,124.50265347826644,93.30542942139992,58.67181796209039,16702.502197265625,17379.226608070338,16025.77778646091,0.1355511883577964
2012-06-29,17429.98046875,17429.98046875,17448.48046875,17134.609375,17134.609375,13000,16775.743212890626,16652.19869140625,16950.65717208064,16790.18820907301,160.4689630076282,106.7381361386456,69.4774869768654,16775.743212890626,17433.25960556,16118.226820221253,2.585056284614251
